"B cells"	"Interferon"	"Macrophages"	"Monocytes"	"Neutrophils"	"NK cells"	"Plasma cells"	"Proliferation"	"T cells"	"Translation"
"X946357"	3.44892974173465	4.18232343696204	3.43341116807785	4.38236269410065	3.40297037355428	NA	3.26391444871094	4.53087037756636	3.43469956356616	10.3100852462803
"X1659787"	3.1113583360312	4.45315127163415	3.79194161861041	4.41055212427961	3.75557685856337	NA	3.0899851045047	7.6186140545801	3.43896289271727	10.0991798410367
"X687586"	3.18394159131921	5.34034605866229	3.86281292975921	4.34639338995928	3.59589480487504	NA	3.03323221062431	7.4129666053039	3.43914180632793	9.71990385247141
"X909724"	3.36972523071974	4.88513126917371	3.94304784455653	4.5352327211131	3.36159660886903	NA	3.12920471438416	6.89234986931496	3.43943541619703	9.58453623682153
"X1524419"	3.17835534611288	5.29588332874368	3.75339499988646	4.72979148482819	3.53431548023559	NA	3.18439737415171	5.02822302054026	3.43977639249123	9.63662282730401
"X908124"	3.3008010845969	5.06278349732605	4.18526768878865	4.43825427006142	3.34330342265355	NA	3.07367726746346	7.17557041000213	3.44102325975508	9.60641406396091
"X908152"	3.1052715100338	4.89561927895637	3.5059005193317	4.25003239855597	3.49519847400143	NA	3.16473192404175	7.79438597992441	3.44519323132437	9.7679747440601
"X949160"	3.17839492681445	4.92327678572818	3.80590227177995	4.21686015745497	3.52742655530771	NA	2.89225593292322	7.51360332984028	3.44685724599607	9.73932731413086
"X909727"	3.47660923910018	6.76149450230607	4.24526118388542	4.54555955076333	3.45842630720588	NA	2.85270229392836	6.32998337912838	3.44711643036301	9.30597105698022
"X1299076"	3.45390412457836	5.2505859859982	4.11416691239564	4.51617204343469	3.2733802712387	NA	3.17316175781861	5.8922296435866	3.44944138681225	9.94017068600348
"X724870"	3.39651257769798	4.72823082246653	3.82495676645948	4.53383697558422	3.68736003135297	NA	3.70768598883136	6.77328517632613	3.45035979821025	10.1049660613325
"X907175"	3.18268254286671	4.15155753566406	3.53914561091789	4.45914146108799	4.13468251143571	NA	3.18603299205531	7.5960498092477	3.45138917133525	10.1751042689978
"X909725"	3.4757731910005	5.25787227089501	4.01294812841552	4.58346573614127	3.58638914717089	NA	3.61130915071299	7.17400696096887	3.45194880294464	9.35840394500885
"X949165"	3.19040588761798	4.9008631330824	3.69616552719855	4.32828840866511	3.54698689415537	NA	2.87217341923537	7.87201493113209	3.45657886095195	9.72540288431852
"X1299080"	3.30030617435038	5.74104331415438	4.12387456767501	4.47744197739089	3.42027904416834	NA	3.09960291112527	7.01515457433064	3.45953119822357	9.8091486487202
"X971773"	3.08136136023656	5.16848484817132	3.55671755709664	4.05188219408444	3.43837956764367	NA	3.42553024341209	7.00682636510552	3.46770085909704	9.92236002403857
"X905954.1"	3.27325999542348	5.21364539723783	4.32635381075372	4.45946412389636	3.24775020221736	NA	2.90629379657515	6.50443446209015	3.47070378059404	9.73905679289411
"X924238"	3.22613533333716	5.03435138840294	3.91645478750553	4.51986398772376	3.57364102700257	NA	3.0961652096721	6.47072865266647	3.47252510852922	9.75781975425907
"X907790"	3.41144643059638	4.53324882015509	3.67761452800143	4.47017726381515	3.77232415204849	NA	3.51963561402273	6.21108658057889	3.47261744988457	10.6828113977671
"X909723"	3.17450386907964	4.75399873836	3.97959442625888	4.38489984005995	3.6234458092491	NA	2.96804093696821	7.40206460441106	3.4746454709041	9.40176489966643
"X949162"	3.25817282709632	4.20227060429439	3.68828894022527	4.39279998528203	3.87316549654662	NA	3.08931132238351	7.59303823539707	3.47755703793814	10.29843050275
"X909719"	3.16227475352945	5.49987051614949	3.92170627900041	4.57049713730823	3.56609783814539	NA	3.2312289766919	5.65241916798465	3.48243168129983	10.0567301381972
"X907059"	3.13726058786311	8.06660924288193	4.24720435494681	4.83705193874096	5.92479352068492	NA	3.11474904921802	5.85512572983361	3.48263905930264	9.55868220250439
"X907064"	3.10884359393524	5.18755068097464	3.91675220127612	4.44950761819674	3.49302270302631	NA	3.13224338050212	6.39627601123877	3.48775469894832	10.1158378455822
"X1240131"	3.07292121422604	5.7007424258043	3.52449961501427	4.68018884607377	3.21653932548451	NA	2.93385545358796	6.74243509584132	3.50713111931413	9.8329179232842
"X753566"	3.11853790726961	7.17925974813016	3.6509773766048	4.43529871589866	3.49140868488378	NA	3.2725709059082	7.64755664925936	3.50953449293321	9.52319240187274
"X906696"	3.0706872939646	7.69796725071115	3.91106230623199	4.4723830186648	3.56707295890863	NA	3.00078708417498	6.68463799004063	3.51144201854732	9.95691131008446
"X1290809"	3.12127727712097	5.41189938809396	3.69396770737329	4.54573651702876	3.66175291000694	NA	3.12215558631286	6.00148221768701	3.51238813473009	9.81743832871643
"X1290797"	3.0140500701046	5.14304104809454	3.84143746960125	4.25194568066794	4.14491596613265	NA	3.04735088795413	7.27073596460921	3.51779923828386	9.70434932112145
"X1240149"	3.03818239191198	5.35718587746948	3.75538936436106	4.56231403058748	3.44333597679361	NA	2.93757669321528	6.78336978827288	3.52051549595953	10.0132617383614
"X753610"	3.47221338938945	4.67224443817354	3.40592191628496	4.14575416854525	3.49336317699313	NA	4.38961591592824	7.49928672534253	3.52714369768051	10.2362746594143
"X905960"	3.04706424027305	5.20722579322587	3.83564268925835	4.18842342092012	3.41447349880589	NA	2.85187763882795	7.88644905223773	3.5320233639256	9.74916154295825
"X909717"	3.22804294399093	6.00075683289072	4.06817480638119	4.41774265791978	3.41458296601045	NA	3.03105598625416	6.68052462204526	3.54215447338169	9.60240910136531
"X905955"	3.41127198848383	5.74659634431423	3.93188423369093	4.75055724532699	3.21543676538721	NA	2.97928242884359	7.1104321026769	3.54562543357865	9.69974685024187
"X910933"	3.16189099678033	4.71805817079486	3.72544348777733	4.66170550402209	3.8281374825589	NA	3.37168694951385	7.53212060645429	3.55346547623317	9.95444920225675
"X1290795"	3.31303281653959	5.81874193762468	3.92328142450152	4.57500170496499	3.57467231349525	NA	2.95748098394371	7.14750079716815	3.55722379054876	9.60517630246141
"X906693"	3.13694967913039	6.52931718404365	3.90946244448124	3.99900566778146	4.52849224362861	NA	3.0092653932147	7.51714887182775	3.55905079330074	9.85374850164235
"X910698"	3.16482658014891	5.0823544358298	4.1389132633229	4.57582566707841	4.53293254520279	NA	2.97125463707834	7.47077730561342	3.61820378693477	9.87236161722138
"X906999"	3.15658232430021	7.02240495887067	4.08862972205406	4.70833754051278	5.29006869903818	NA	3.09312554849987	6.2077611429578	3.687890349932	10.1163598506177
"X909249"	3.23715932917908	4.39934215458892	3.5614255334836	4.43723245265785	3.79493380479292	NA	10.7356510624623	8.31410803634916	3.97354142269422	9.83730979536854
"X908145"	3.2419480715088	6.00032795828514	3.70617897997273	4.30610323050598	3.54897230364455	NA	3.41526695695083	5.98054783160386	3.9877249851909	9.70608811561485
"X1330950"	3.38821158705403	4.42506576364907	3.65189059310737	4.49649822608942	3.68902198077497	NA	11.2609490085865	7.45890353831575	3.99248791729041	10.0952945862932
"X1659817"	3.24550118280193	5.02055588322266	3.90265281039152	4.45445071524578	3.60940269313296	NA	10.5793676200143	8.03315040552647	3.99937316400639	9.91005111484401
"X910935"	3.37766961522693	4.75014177865669	3.59423841534838	4.56569026405646	4.07379595220983	NA	9.88018348713272	7.70313203681684	4.08338537049434	9.91140680536229
"X910934"	3.64893956154336	5.63526642479148	4.48939670526472	4.97279657185889	3.97802409392202	NA	10.7787962752334	5.84481071148903	4.08726320389005	10.1711619496855
"X1330985"	3.25558183744946	6.67401090107435	4.61809694899722	5.02023429460024	4.46616346507475	NA	3.16024157073088	7.3240394509109	4.13519655725514	9.9645207906321
"X1327771"	3.10498116362058	4.8857922291755	4.57434249792446	4.72560883775583	4.09966116645874	NA	2.98225957689946	7.4539364017901	4.15710407897863	10.2607309931537
"X905940"	3.24510381462534	4.28226972112312	4.12809527666947	4.69282900790681	3.71558383857275	NA	3.16817537052165	7.97642232791466	4.1912702570756	10.0145192977177
"X1330935"	3.23622703109609	6.36373899255319	4.0163932625673	4.61659510481511	4.69416815867537	NA	5.76514384974065	6.92265814818709	4.21172971124981	9.95722771350543
"X907322"	3.26288676748901	5.80103659759161	4.44693541661188	4.34624011832715	4.71521858864343	NA	3.76288455758622	8.36781675037435	4.21205191736891	9.79194582157189
"X909976"	3.91177249827767	5.25539979638682	4.66075664865543	4.71127418938301	3.90368227403977	NA	3.05479354883911	7.77338995057327	4.2384375215714	10.0792084490842
"X924239"	3.23220033601723	4.3888685966554	4.0909172492526	4.51096844868898	3.85509337615926	NA	11.2113868683021	7.83628571609596	4.24238878932767	9.94237287162921
"X1331039"	3.61040476116448	5.25631918387599	4.2468682144291	4.52440768902863	3.96459891174462	NA	3.13761066282887	7.28990929701798	4.24844454299087	9.96168350835254
"X907791"	3.42928007398452	4.78161899131528	3.70698693482552	4.40037271940056	3.41678396435282	NA	11.3032914557134	7.12447398352728	4.2890543299974	10.1831642372029
"X909252"	4.23575410512103	4.82279768848352	4.11692779544479	4.39872461674154	3.9407037836962	NA	5.10115942278287	7.69825596828766	4.41925943860947	9.56898535723748
"X909976.1"	3.8755193274258	5.39589873858455	4.67791504858791	4.51119838636412	4.08143440033354	NA	2.93804080200889	6.97404409822373	4.4215253665688	10.3852943751293
"X1297447"	3.81069095897364	5.11415196742249	3.96545727565161	4.40318062973691	3.90920100027505	NA	12.0130165728147	7.73382474996194	4.42458329932037	9.89350380380056
"X910930"	3.14874931532046	5.66712134238186	5.22299782161555	4.67305966976827	7.100663825593	NA	3.41206631691851	7.63046890235731	4.44925970596705	10.2156639748192
"X910919"	3.34023983821863	5.53503973705319	4.1449095515413	4.45761793531689	3.80310223845029	NA	6.60132875970985	5.646569958963	4.49288627483633	10.1756546231503
"X909742"	3.18481890776687	5.50101176260759	4.94114011706559	4.55203466625764	3.92018974325	NA	3.13105994750372	7.94273358448956	4.51243249267515	10.3029187090768
"X753612"	3.70173696441455	6.63820043043859	3.89449915483979	4.50799432588894	3.36851599016586	NA	10.6301888647933	7.38672100649929	4.51337438174401	10.0431790843807
"X906829"	3.409883593011	4.4446926118401	4.42122843467511	4.55333322678375	3.90421346713621	NA	3.72949614464083	4.82285919049958	4.54628581129713	10.1700399535991
"X906836"	3.54817449469866	5.78237459201483	4.96187993605006	4.94116772569866	5.17737184875399	NA	3.14609760809505	6.44508449339406	4.57677779749444	9.75164147436192
"X908126"	3.3739051830324	5.93204331793656	4.90840947823727	5.2681361527283	5.19254618566636	NA	5.41178883603989	7.31154830289189	4.59779567952094	10.1759994855251
"X753615"	3.59161737188999	5.89749638608017	3.8801287866389	4.68340071564106	3.72004834134667	NA	7.64414998089798	7.19635576040054	4.60933591928696	9.7280606796901
"X1330948"	3.30044306915055	5.07685319243666	4.42589948437088	5.30617593697043	4.36546409187209	NA	3.17958025031099	7.66130609527256	4.65470379004548	9.89690520393385
"X905965"	3.33991135575431	7.32574037099258	4.58909258949037	4.56851075650608	4.66570880399323	NA	3.60319949246902	8.10662269161143	4.66810861889987	9.87367233677836
"X1330995"	4.36264141295372	6.04163681346877	4.25059830670773	4.37036881256226	3.93766854101041	NA	9.24698378683217	7.53209144744759	4.6728754193542	10.1383315072892
"X907311"	3.53113691086093	5.33927046353472	4.86151082483795	4.93957597102998	4.85647884941594	NA	2.89357594225017	7.83455301213936	4.69927875093452	10.0983054425862
"X907323"	3.49199348039281	5.77563428552889	4.4993731425507	4.17938100039515	4.9542677191293	NA	4.4866143096962	7.87212044393133	4.70277999330545	10.0240425677261
"X905964"	3.85338742079227	5.65753877656985	4.92714377095247	4.64865130360148	4.88093245130719	NA	10.9824773818225	7.15272255477695	4.72852893280516	10.142122968691
"X1327766"	3.37579898221094	5.14079265012304	4.37852454853417	4.25463521069007	4.97235714848426	NA	10.0249464754237	7.48083101277992	4.76490476182855	10.248649981855
"X1295741"	3.51981267704705	4.73066998692685	4.31621928869355	4.83575995203895	3.93432651382709	NA	10.832134691089	6.15441192904155	4.79933064181273	10.0645478153137
"X907280"	3.55891811487001	6.9339738115623	4.85354127088273	5.43246755682872	4.42317690189391	NA	3.1188321694973	7.62483590967155	4.80554654714447	10.2938053082014
"X924110"	3.2846136748659	6.3251625733844	4.72260525161125	4.62356780124592	4.04626466064772	NA	5.78876413498137	7.85616117284793	4.83880653166331	9.70968050794839
"X906855"	3.3174340414859	4.95246209843327	5.50670698349565	5.75293978503082	5.20504020441838	NA	3.39915417577765	7.53346361840178	4.84936835249898	10.5416585674051
"X906877"	4.18261931911502	5.15319047597003	3.97733718232096	4.37928114910531	4.67986982204823	NA	7.46024705444716	8.43482974264098	4.88211837852399	9.7628483361801
"X907053"	3.44992293334708	5.51984473436859	5.16614559061014	5.57154850538313	4.84576648854198	NA	2.93069750901361	7.13898961482789	4.88663216371629	10.389346860662
"X1330931"	3.50527535576978	7.22515668233832	4.95776486380209	4.87773065710075	4.08484379050254	NA	3.92816081561911	7.46407180662917	4.89466670889398	10.1510921370042
"X907783"	3.50049334361354	5.11210035530367	5.16644299496344	4.99664852317252	4.9749322941144	NA	2.91974297773593	7.6021436309614	4.8977598269609	10.3821197582442
"X907281"	3.61461045986249	4.374583463102	4.39537507182827	4.7274599832169	4.34759457200209	NA	10.8715468115212	7.75309304154347	4.91299745884104	10.1971610046258
"X1331045"	4.80463700208099	4.99360813630016	3.79977672036187	4.06816757900843	3.67752415380713	NA	5.99069876007088	7.94855854776563	4.92173036699362	10.1251044016874
"X909260"	3.2578288007773	5.5718866953318	3.82407485733721	4.45571989145399	3.54753950823424	NA	4.82417450901642	8.59993393010514	4.97677136119519	9.60134888220462
"X1331031"	5.33937107153739	4.38416048905318	3.80855096725012	4.30565572786015	3.68765333715767	NA	8.11844250990442	8.05651288562953	4.98140943075972	10.2502637290146
"X906838"	4.952186168645	4.34798666000766	4.17048058321066	4.65433970555456	4.56729005047075	NA	8.07356801355968	8.36408121541787	4.99069222166802	10.1685014516468
"X908136"	4.66550190572349	4.74186152815528	4.23441496929814	4.35012502049393	4.34606211428737	NA	8.53899497895788	7.8949319138725	4.99761034579895	10.4022163471414
"X910906"	5.20109356446273	5.2548262337069	4.25002362085954	4.56865514587137	4.17656918621169	NA	8.2919049390592	7.6176655067492	5.01100300716554	10.0751225618833
"X906800"	5.018468177989	5.01452545113784	4.14671361726678	4.15407337962292	4.57184874222409	NA	5.33796428567519	8.12700971163737	5.03344624725597	10.4146589480772
"X909696"	5.05561529058027	5.36519284602862	4.140092699112	4.93531986920385	4.43963623982039	NA	5.49126120043863	8.09126801961789	5.07135026069952	9.94438563912125
"X1659818"	3.57625376520874	5.17245664969934	4.61759090428207	4.39129985206121	4.66391330909951	NA	11.5162671058032	8.0601290189759	5.09586013821054	9.85926022016084
"X910544"	4.49795343336607	4.92433847075832	5.16582589766997	4.51581419567563	4.92262181256052	NA	7.99952352759507	8.04801472851047	5.10559691488257	9.96881600770354
"X907274"	6.27673837182562	5.95847185830383	4.14441411799649	4.60459190166343	4.82823151126152	NA	5.1025363817046	7.80876684138946	5.10586463290019	9.79964464677095
"X907275"	3.63991550657984	4.34570273636378	5.15361798014308	5.83075713589942	5.22081202005424	NA	3.21729968506903	7.28745103039943	5.12903306416762	10.520108294004
"X1327768"	5.40080642858397	4.69320882080009	4.1584086388096	4.32990747727859	3.80425395170566	NA	9.41981821193853	8.30973220659211	5.13588272902646	10.2587029963304
"X908141"	3.21353705943659	5.10248840961771	5.75889454164968	5.96775250436978	5.84908873757893	NA	3.09933035736117	8.34515016347619	5.13747618628933	10.1236811560244
"X910944"	4.25526483788653	5.36403652459352	4.94792942144104	5.27626487890731	5.2507629197904	NA	4.0546293980526	8.01931360860583	5.14447350944303	10.1652628476017
"X910566"	3.38143562249709	5.01686205438035	5.53410420992799	5.79045930387839	5.09115996456287	NA	2.80172805483348	7.5426020243067	5.15963694897746	10.2918349142706
"X1327769"	3.52433900134578	5.61349884344907	4.47054884465265	4.51771542390191	3.92605065006821	NA	6.71982819327329	7.3193155518442	5.16241641755575	10.0273614462729
"X724825"	3.69163596234805	4.9722721982163	4.11467385855879	4.58863205490967	4.31437755684806	NA	11.5235977523012	7.48485073799979	5.17898394196084	9.93634402079396
"X908158"	5.27040550652963	5.65508655931439	4.27965717854639	4.21710755023707	4.35123777554733	NA	6.18002545474034	7.49314961771406	5.18169715284396	10.1368348870829
"X949153"	4.88201482740267	5.58775814325089	4.3399824045507	4.3214328592795	4.40462259795403	NA	5.69804417713163	8.42704439308291	5.21841522772051	10.1658574399436
"X909743"	3.35110137904937	4.81893091704244	3.95787914472404	4.83750437655669	3.50537868993194	NA	5.82326206245066	8.30950909618944	5.23540231495852	10.0979154971611
"X907787"	4.89863373358177	5.08193302647189	4.33479156356638	4.42730842876693	4.86814156444401	NA	6.88625599341017	7.83180907107853	5.24625949303967	10.230790741125
"X1331049"	4.30235437035619	6.16459676879268	4.86867562704643	5.49209039219409	5.38882443029726	NA	6.14228071644438	7.20957712395799	5.24734711480893	10.1097299791887
"X1327775"	4.97394284348494	4.70556591451281	4.50473242525296	4.65964748281214	3.83397771462552	NA	12.3120662360636	7.70271545250243	5.25048387306757	10.1595222834014
"X1330984"	4.91789859241679	5.45416465566722	4.26769276055009	3.97856574489107	4.65534531917362	NA	6.07727952386599	8.23215963109966	5.26196213498757	10.352282858029
"X906847"	5.53864408604784	5.22290781672302	4.26824920235432	4.85856969891353	4.72148654806947	NA	6.89120281850399	6.70347016041405	5.26831038126908	9.96582808534394
"X907273"	3.49812895756645	6.01670607553078	4.76721318032176	4.91121136365711	5.07235357205781	NA	3.06151437401951	7.91259829981554	5.28807977068681	9.82314242898273
"X1330994"	5.18083998472043	5.18300033712813	4.33143962091963	4.25569239862515	4.60606569412742	NA	6.04823764478735	8.13722646710344	5.30709208982721	10.1396874531067
"X1331040"	3.647566120814	6.37280967394863	5.07576928972663	4.88415145357544	6.06850742744747	NA	3.74139014310917	5.4097644826496	5.31483650648056	9.6841218240793
"X907300"	3.32053515987061	4.696406821471	6.00149475233398	6.84363608679631	8.07895232612227	NA	3.16288865072871	7.57912235344964	5.31630156082512	10.4271224723491
"X1327765"	5.7399726902995	6.35869612887841	4.08785305527133	4.86750517557472	3.88344670079316	NA	9.97859300764704	6.81333295962112	5.34037549628629	10.1371282432133
"X1290455"	3.44269931230287	4.84308897059964	6.69475136805278	6.71655294004245	8.41904343334257	NA	3.05493085199299	6.9619603935219	5.34291223633117	10.4353416443393
"X910706"	6.17219968033078	4.91910553973442	4.18089937013856	4.74218082505375	4.38605166329438	NA	7.98287436235622	7.55599556448417	5.3562780866352	9.86266896766723
"X1331032"	4.1488016763787	7.00508098799232	5.13966936108966	5.27223675165957	4.47662396761416	NA	7.77888205371891	7.35064402336154	5.35778978692431	9.91745831333836
"X909773"	3.37772392211931	4.98733817477431	6.25183649535194	6.91874592493216	4.96969702321922	NA	3.51526103520838	7.66710860046017	5.38332810677481	10.1267171379501
"X907272"	3.36160420807292	4.99451136743502	4.10725072819234	4.43494002983326	3.69246737963949	NA	4.99515063113068	8.31246699656728	5.39299173609388	10.1908543028896
"X906832"	6.66688479608824	4.35065252017765	3.94016387037052	4.26091862817056	4.44372050477313	NA	6.90887685197304	7.92381546195485	5.3999475223691	10.1340990589443
"X906807"	3.36982520617136	6.99742564867191	4.36791319200415	4.59772519927601	4.05243590443403	NA	8.27805979453468	7.17286544800254	5.40685340824378	10.0254254292258
"X909722"	3.37229145290053	4.94711349339408	5.5994939048997	6.24485280279945	6.95674874904098	NA	3.07890012007651	7.14883675897345	5.41214494340064	10.4529646985626
"X1331036"	5.99662103240246	5.02543268271212	4.44067511980453	4.38372102580504	4.98733988644758	NA	5.90604697830862	8.43037946808774	5.43784825006667	10.1123992693596
"X910703"	6.14958903131179	4.64778143224461	4.2051888895042	4.41136462201796	4.34787118422962	NA	9.94465590650145	7.34180606270931	5.4408672830511	10.3736955118818
"X908148"	3.52504912162176	5.10185874658485	6.28662401361452	6.0868095824336	8.32126013958169	NA	2.96362288437084	7.47861854655368	5.44247132926147	9.88572620501194
"X949088"	5.58220826074317	4.7442198467768	4.1943553760698	4.26268480976181	3.6954521447366	NA	8.59457258902397	8.26434396788031	5.45302010291995	10.3542535819596
"X909777"	6.02880853348505	4.43569147495274	4.274082122347	4.81534196032524	4.70604752549296	NA	7.51672487084022	8.01664861509727	5.45486230697496	10.0691884661022
"X910710"	4.85467036102955	5.62937172862608	4.6694369669805	4.49637699986907	4.59203282563968	NA	6.13154893396108	8.09351610985537	5.45803912163913	10.3924068229212
"X909715"	3.44424092502084	4.57654593368821	6.01763536255446	6.26946666351401	7.89580369251566	NA	3.27200258816558	7.77682452870967	5.47721115332218	10.4255121116548
"X1331038"	5.70914495178461	5.3472158689538	4.4000010715759	4.48989752585358	3.77897120196304	NA	6.68351361583638	8.54334286285492	5.48012664844246	10.2313654095102
"X1331048"	5.69327841085457	5.28825417032701	4.38532788101136	4.66497045547562	4.93015148893242	NA	7.17346903147807	4.82611183477216	5.48102606300768	10.2729693956824
"X1327774"	6.01567724664618	5.2684383106578	4.19377641875265	4.3678066690316	3.76110581685322	NA	8.87516378141533	8.62989923996866	5.48906431677387	10.288329762543
"X1247871"	5.13240489187127	5.42855655618818	4.51424970381308	4.36011267963241	4.62479392139852	NA	6.28771428950274	8.201336532221	5.49373571102658	10.2929628419664
"X908149"	3.85666232722232	5.55215725374958	4.81146692026235	4.40197656960422	4.77804190548234	NA	2.96763073322062	7.2237338325242	5.50029872572896	9.98949234922401
"X907799"	6.03668409974229	4.80784521608695	4.45318082685225	4.47470947386536	4.06699165660104	NA	6.53428950508011	8.38306344864586	5.52060809776839	10.2478602726113
"X910687"	3.35288246094332	6.00529247562647	4.93719398965905	4.67670836318193	5.46788509018121	NA	3.60112921218077	7.78237376760652	5.5220407772207	10.0187430792878
"X910861"	6.18396892806936	5.19118723764184	4.61076821630258	5.09970335077592	4.98272850150883	NA	6.80332570002832	7.4436332294355	5.53188892777078	9.87897476459782
"X1330942"	3.6363975114676	4.87181054185517	5.73457874840271	5.9507059475356	5.56497948826583	NA	3.50450779219605	7.0279078186208	5.54258718519203	10.4440897820951
"X908156"	3.57865414333188	4.7527226173253	6.08147749613331	6.72492716233255	5.82056915720199	NA	3.15428392365973	6.49526820461068	5.54610522262964	10.3647309673388
"X909771"	3.5716439975241	5.38114654655826	6.85292426884484	7.00054262441998	7.5003157981501	NA	3.21600603226132	7.37673150135335	5.54955091753309	10.0648505641118
"X1330991"	3.37628089648132	4.76567333012779	6.27125494885053	6.51450202583805	7.55882754581631	NA	3.07994023258916	8.25859174974048	5.55461198977876	10.1800209590749
"X909702"	3.54298213382164	5.49006181722611	3.92337896159667	4.76893283694666	3.61039596279741	NA	6.75604860808606	7.74505676966779	5.55633539507794	10.4612663573601
"X908159"	6.42433258578414	6.94648284850068	4.7588154945643	4.94417584931106	4.26932909528531	NA	7.18344707291652	7.01489144198263	5.55939343592592	10.3332312359907
"X909253"	3.43291532501818	5.38834188196095	6.31829019989321	6.98151064536128	8.07962793022451	NA	3.49994750243541	7.26387147838235	5.58468671461313	10.079133999658
"X1297449"	6.31603241802249	4.90720462785367	4.74205179230189	4.45842955697704	5.18901648051959	NA	6.81495654912993	8.14601586967379	5.59873925216493	10.0684323606827
"X1323913"	3.31886933183536	4.98460266394875	5.72960804271087	5.86994165303124	4.94540485022514	NA	3.0463476522875	8.03213121217492	5.617600215206	10.1160838104429
"X910401"	6.1246566787893	5.33163057456122	4.02712988329448	4.44015882357411	4.81748117206025	NA	7.61553528727911	7.17789781890459	5.61911424030772	10.0602027554295
"X906856"	3.63474482339248	4.95495144015206	6.06462047624695	6.38574907660057	7.32331838092337	NA	3.8610207322887	6.48188316766614	5.62287916292605	10.5589983051735
"X1330983"	3.55374973174357	4.99621068641473	6.09033851517728	5.96987890952557	6.34604395116936	NA	3.23764432156795	7.64389841371279	5.63053103802484	10.2443129334872
"X910545"	5.35341022604457	6.98613443814342	5.1512645373483	4.65687422878565	4.64942390768848	NA	8.34573873477959	7.64044157509289	5.63588780964602	10.3272909396872
"X906846"	6.0004819993389	7.90510813975987	4.86720864898607	5.36286447194242	4.68992366085866	NA	6.10055048654032	5.81221455836086	5.64148928697756	9.92233715790425
"X907056"	3.61095905766539	6.37440072213523	4.00772486095895	4.41936032546573	4.47402953754896	NA	6.10465143348859	7.66741323645319	5.64438984873453	10.2675480154715
"X909785"	6.689093237802	4.73259713646893	4.59061424024516	4.73833194859709	4.89840185840324	NA	5.49117740489858	8.3050334732249	5.64591602971079	10.2371037908799
"X910947"	3.46496719015402	5.53632482657737	6.41331078296414	6.56529405543708	7.84702803250462	NA	3.35008327559432	7.67718967550683	5.6680565999597	10.2627764742178
"X909703"	5.17832673714087	5.32744843310764	4.46529597954591	4.72416668459552	4.78649624479624	NA	5.86927890840428	7.98551666770676	5.67186648800924	10.2349968903277
"X1331050"	6.51241274051575	4.31312602850171	4.39237076716301	4.78251922717931	5.14076729964306	NA	8.0722117348997	7.69867272292861	5.67314394758555	10.306487469212
"X908143"	6.05970605022492	4.70091334772385	4.27412810819245	4.54869814747846	4.88678641316928	NA	8.83561063429276	7.58247815571167	5.68983328779313	10.3981240905584
"X907268"	5.7276378560203	6.09643656006132	4.90275278751765	4.80273242128592	4.6440459173622	NA	7.61185813671191	7.28794485310282	5.6960555360586	10.1949369811616
"X1659819"	6.57517897253436	4.76476404046045	4.02536741522025	4.5031148283714	4.65027346831892	NA	9.64243196829831	8.62704866633593	5.69703764528648	10.1017030795072
"X1330945"	3.96274263159003	5.1897138807984	4.88616857756843	4.36553064594982	4.74591080621458	NA	3.67063016407872	6.80937070815129	5.69729638947754	10.1179515480845
"X1330987"	6.93773436856228	4.95918724597001	4.08205212580893	4.43696540055354	4.51304076489888	NA	10.0617917436517	8.16110312358967	5.70747657469699	10.3595728205078
"X1330983.1"	3.65869141269007	4.93652724602418	6.20705935787412	6.18354484504767	6.63219911148574	NA	3.23930181314835	7.66924809321795	5.71633728167704	10.3169334526311
"X907043"	3.67102620163416	5.80945077183245	4.37363967680676	5.05733601011147	4.08779971048497	NA	3.9007132229737	7.54888161324541	5.72120963884122	10.0825305917474
"X1330947"	3.67840664526885	4.79459276402109	6.70753118190317	6.7801468867532	7.12022308921026	NA	3.09541306765114	7.15111066040652	5.72177462422054	10.2446095074525
"X753563"	5.70981800315826	6.38708539337588	5.23407826749879	5.52947751951056	5.02308045363797	NA	5.83743110563848	5.87837455666146	5.73017761896617	10.2295917543286
"X1330982"	5.87138271586465	5.68910238260433	4.50542702083132	4.4336243079538	4.38914501445344	NA	9.30389551660007	7.81879034814716	5.74493433731126	10.3146754060603
"X909697"	5.93225758855622	7.10804067973943	5.42106881046663	5.08723615638848	4.76683055868161	NA	9.02415203550959	7.30121315232695	5.75149075781641	10.0664910483983
"X1331025"	6.32693996180847	5.35649844275792	4.29040582936942	4.28836086569936	4.4434163722718	NA	8.22804139973304	7.56315555835099	5.76551716150878	10.5955062721982
"X909262"	6.55155042137761	6.47297872829311	4.88050885467466	5.43880649316154	4.36431388236715	NA	6.41513264359918	5.41291459701955	5.76870652835776	10.509378834177
"X906870"	3.55482671961678	4.85176554679231	5.7607758324107	6.5567599177621	5.25736019530448	NA	3.46997886218422	7.31890133985317	5.78284425293428	10.3509719973022
"X1303897"	6.34363653402201	5.38038174519896	4.82126502400296	4.46788194804545	4.83365975503201	NA	9.73803614952496	8.30559022020794	5.78323757793665	9.87326628577044
"X910209"	6.296797109373	4.77389179947244	4.18667303945854	4.36389763248636	4.70134590406623	NA	9.38284722213543	8.60372716205766	5.78379963412557	10.2191322721427
"X753548"	3.36003622555504	5.45612600947592	3.91045787773191	4.84085897677936	3.79389637541556	NA	3.9256652588208	7.95327741539198	5.78751885296366	9.9360943135864
